Measurement
;cikel16 BCTZ_Nitrogen-Keysight -Stable-4s SLEEP +2WR delay ONE for Luka
Graph
;For easy export

Series
;Delta T   [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Delta T   [°C] Y-expression: (TCS($N7.MV.TT2($N6.M2)))-(TCS($N8.MV.TT2($N6.M2)))
;Assigned to Axis: delta Temp  [°C]

;Thermovoltage forw [V] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Thermovoltage forw [V] Y-expression: $N9.DF1
;Assigned to Axis: Thermo voltage [V]

;Seebeck (back thermo)  [V/K] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Seebeck (back thermo)  [V/K] Y-expression: $N10.DF1/(TCS($N7.MV. TT2($N6.M2))-TCS($N8.MV. TT2($N6.M2)))
;Assigned to Axis: Seebeck [V/K]

;Thermovoltage back [V] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Thermovoltage back [V] Y-expression: $N10.DF1
;Assigned to Axis: Thermo voltage [V]

;AVG T  [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;AVG T  [°C] Y-expression: (TCS($N8.MV.TT2($N6.M2))+TCS($N7.MV.TT2($N6.M2)))/2
;Assigned to Axis: Temp [°C]

;Flow [ml/min] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Flow [ml/min] Y-expression: $N11.FL
;Assigned to Axis: Flow [ml/min]

;TCC (B) [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;TCC (B) [°C] Y-expression: TCS($N8.MV.TT2($N6.M2))
;Assigned to Axis: Temp [°C]

;TCT [°C] X-expression: $N11.TM
;Assigned to Axis: time [min]
;TCT [°C] Y-expression: TCS($N7.MV.TT2($N6.M2))
;Assigned to Axis: Temp [°C]

;2pt_fwd_resistance  [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2pt_fwd_resistance  [Ohm] Y-expression: $N1.M2
;Assigned to Axis: 2 point R [Ohm]

;2pt_rev_resistance  [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2pt_rev_resistance  [Ohm] Y-expression: $N2.M2
;Assigned to Axis: 2 point R [Ohm]

;2 point R avg [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2 point R avg [Ohm] Y-expression: ($N1.M2+$N2.M2)/2
;Assigned to Axis: 2 point R [Ohm]

Data
;Index;X data for Delta T   [°C];Y data for Delta T   [°C];X data for Thermovoltage forw [V];Y data for Thermovoltage forw [V];X data for Seebeck (back thermo)  [V/K];Y data for Seebeck (back thermo)  [V/K];X data for Thermovoltage back [V];Y data for Thermovoltage back [V];X data for AVG T  [°C];Y data for AVG T  [°C];X data for Flow [ml/min];Y data for Flow [ml/min];X data for TCC (B) [°C];Y data for TCC (B) [°C];X data for TCT [°C];Y data for TCT [°C];X data for 2pt_fwd_resistance  [Ohm];Y data for 2pt_fwd_resistance  [Ohm];X data for 2pt_rev_resistance  [Ohm];Y data for 2pt_rev_resistance  [Ohm];X data for 2 point R avg [Ohm];Y data for 2 point R avg [Ohm];
;3989;4447.7724500082;13.9309661567079;4447.7724500082;0.000528068;4447.7724500082;1.77476348171983E-5;4447.7724500082;0.0002472417;4448.72196662589;187.508740292264;231.907183353323;194.918563842773;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;3990;4448.7219666678;13.8847258113861;4448.7219666678;0.0001840444;4448.7219666678;3.7532329199663E-5;4448.7219666678;0.0005211261;4449.6715333045;186.517904722172;231.965266610496;194.908706665039;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;3991;4449.67153333593;13.8369977276609;4449.67153333593;-8.321471E-5;4449.67153333593;-4.27519691513313E-7;4449.67153333593;-5.915589E-6;4450.62668328406;185.516402762448;232.023866695818;194.912033081055;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;3992;4450.62668333645;13.7782869926512;4450.62668333645;-0.0003686952;4450.62668333645;3.02744383407371E-5;4450.62668333645;0.0004171299;4451.57809992204;184.546836448071;232.082466623979;194.945724487305;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;3993;4451.57810000586;13.8081191098008;4451.57810000586;-0.0001376625;4451.57810000586;-2.50876746677338E-5;4451.57810000586;-0.0003464136;4452.52635000274;183.573769194052;232.142699954566;194.869094848633;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;3994;4452.52635000274;13.7624265492392;4452.52635000274;-2.989584E-5;4452.52635000274;3.19599889181108E-5;4452.52635000274;0.000439847;4453.47401659819;182.59300263273;232.20024998649;194.945388793945;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;3995;4453.47401667153;13.679677617413;4453.47401667153;-0.0001127953;4453.47401667153;3.81027546538463E-7;4453.47401667153;5.212334E-6;4454.42401656881;181.661110122013;232.258849925129;194.914108276367;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;3996;4454.42401667358;13.6841101076343;4454.42401667358;0.0002891735;4454.42401667358;1.22530218392833E-5;4454.42401667358;0.0001676717;4455.37358323694;180.680749234782;232.316933328984;194.914428710938;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;3997;4455.37358334172;13.65152831899;4455.37358334172;0.0001865043;4455.37358334172;-1.26173125803356E-5;4455.37358334172;-0.0001722456;4456.32368328748;179.752839596102;232.375533267623;194.946716308594;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;3998;4456.32368333987;13.6104669263258;4456.32368333987;-4.058439E-5;4456.32368333987;1.94628150109697E-5;4456.32368333987;0.000264898;4457.27326665656;178.809994444015;232.432549927616;194.885101318359;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;3999;4457.27326666703;13.5803039008705;4457.27326666703;-7.657145E-6;4457.27326666703;2.02875062304268E-5;4457.27326666703;0.0002755105;4458.22130002314;177.869337900442;232.490099959541;194.861053466797;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4000;4458.22130000219;13.5548803959703;4458.22130000219;0.0004949626;4458.22130000219;2.32645505373657E-5;4458.22130000219;0.0003153482;4459.17276662774;176.940505245355;232.548449907918;194.955963134766;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4001;4459.17276666965;13.5500513854379;4459.17276666965;0.00037667;4459.17276666965;9.71867901117516E-6;4459.17276666965;0.0001316886;4460.12259998708;176.018479718416;232.605433302233;194.895172119141;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4002;4460.12260000804;13.4859104737738;4460.12260000804;0.0001337071;4460.12260000804;-1.16068173746521E-6;4460.12260000804;-1.565285E-5;4461.07216665521;175.127342934684;232.663816662971;194.925735473633;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4003;4461.07216666569;13.4480854467738;4461.07216666569;-3.229673E-5;4461.07216666569;-6.35078802391822E-6;4461.07216666569;-8.540594E-5;4462.02168322052;174.151815897538;232.721599973738;194.924499511719;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4004;4462.02168333577;13.4423853603484;4462.02168333577;6.686752E-5;4462.02168333577;6.19786353140533E-5;4462.02168333577;0.0008331407;4462.97226667637;173.264584635135;232.78074998525;194.88069152832;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4005;4462.97226666589;13.3820734656856;4462.97226666589;-0.0001232063;4462.97226666589;1.77055521782597E-5;4462.97226666589;0.000236937;4463.92336665653;172.340958800028;232.838833252899;194.86408996582;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4006;4463.923366667;13.3513133892072;4463.923366667;0.0001664239;4463.923366667;1.69776031310325E-5;4463.923366667;0.0002266733;4464.87346656038;171.457994000433;232.896649976028;194.923355102539;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4007;4464.87346666516;13.2520068145527;4464.87346666516;0.0003754813;4464.87346666516;9.88377095129204E-6;4464.87346666516;0.0001309798;4465.82468333188;170.58479915145;232.953399944818;194.909652709961;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4008;4465.82468333188;13.2292476673562;4465.82468333188;7.348084E-5;4465.82468333188;2.11563429030528E-5;4465.82468333188;0.0002798825;4466.77425000002;169.698830188301;233.013616563985;194.920471191406;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4009;4466.77425000002;13.2379300688307;4466.77425000002;8.123117E-5;4466.77425000002;2.06482356817696E-5;4466.77425000002;0.0002733399;4467.72196656209;168.786179827563;233.071966659045;194.897445678711;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4010;4467.72196666687;13.2102799385794;4467.72196666687;0.0001136848;4467.72196666687;2.95288897596176E-5;4467.72196666687;0.0003900849;4468.6701332638;167.935572855104;233.130033215275;194.919281005859;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4011;4468.67013333715;13.1420631360472;4468.67013333715;0.0003584274;4468.67013333715;7.84147807944526E-6;4468.67013333715;0.0001030532;4469.62160002557;167.072711559166;233.188650001539;194.899612426758;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4012;4469.62160000461;13.1709245275656;4469.62160000461;-0.0002484962;4469.62160000461;2.91106064116872E-5;4469.62160000461;0.0003834136;4470.57521669311;166.183958127725;233.247533332324;194.874359130859;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4013;4470.57521667215;13.066573007624;4470.57521667215;0.0001481844;4470.57521667215;5.42941213113845E-5;4470.57521667215;0.0007094381;4471.52853326756;165.307757269655;233.305333344033;194.947814941406;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4014;4471.5285333409;13.0334583588974;4471.5285333409;0.0005689881;4471.5285333409;2.57128147243607E-5;4471.5285333409;0.0003351269;4472.47865001904;164.478809828702;233.363700003829;194.944671630859;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4015;4472.47865000856;13.0000133938725;4472.47865000856;0.0003565812;4472.47865000856;9.11655214569714E-6;4472.47865000856;0.0001185153;4473.45033321879;163.585484753081;233.422033251263;194.898284912109;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4016;4473.45033333404;12.9848508226143;4473.45033333404;0.0002400247;4473.45033333404;3.23842303423041E-6;4473.45033333404;4.205044E-5;4474.39986663172;162.76152522669;233.480399911059;194.955413818359;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4017;4474.39986667363;12.9698025797751;4474.39986667363;0.0001187553;4474.39986667363;6.48032762896975E-7;4474.39986667363;8.404857E-6;4475.34946656553;161.890400257825;233.538750006119;194.939041137695;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4018;4475.3494666703;12.9437971187371;4475.3494666703;8.537355E-5;4475.3494666703;2.21683944338581E-5;4475.3494666703;0.0002869432;4476.29934989149;161.08918835575;233.596583283506;194.914749145508;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4019;4476.29935000674;12.8683827020837;4476.29935000674;0.000710642;4476.29935000674;2.47493960486915E-5;4476.29935000674;0.0003184847;4477.24891655962;160.242585242761;233.65731658414;194.956161499023;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4020;4477.24891667487;12.8284807295006;4477.24891667487;-8.666724E-6;4477.24891667487;-3.43065565813991E-5;4477.24891667487;-0.000440101;4478.19846667349;159.429961229286;233.715449954616;194.894317626953;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4021;4478.19846667349;12.7992928379302;4478.19846667349;-5.926457E-5;4478.19846667349;1.08816714926044E-5;4478.19846667349;0.0001392777;4479.14694989682;158.576969424648;233.77379991347;194.905944824219;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4022;4479.1469500016;12.7534291842591;4479.1469500016;1.607294E-5;4479.1469500016;-6.81154525147009E-6;4479.1469500016;-8.687056E-5;4480.09629998705;157.776975780521;233.831883317325;194.90641784668;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4023;4480.09630000801;12.7665344992028;4480.09630000801;0.0003647491;4480.09630000801;2.08241868626604E-5;4480.09630000801;0.0002658527;4481.04606667883;156.971951065395;233.890483255964;194.906387329102;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4024;4481.04606666835;12.7011262238513;4481.04606666835;6.769621E-5;4481.04606666835;2.60513669550532E-5;4481.04606666835;0.0003308817;4481.99771659565;156.173512571808;233.949116596486;194.964324951172;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4025;4481.99771666899;12.6830815329261;4481.99771666899;-0.0006940807;4481.99771666899;1.39798202463415E-5;4481.99771666899;0.0001773072;4482.94754995499;155.422304560101;234.007449990604;194.886703491211;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4026;4482.94755000737;12.6187062171845;4482.94755000737;-0.0002579584;4482.94755000737;-1.62972729898362E-5;4482.94755000737;-0.0002056505;4483.89948326396;154.609014128831;234.06526656705;194.954986572266;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4027;4483.8994833373;12.5943270265028;4483.8994833373;0.0006012156;4483.8994833373;-1.28297764271148E-5;4483.8994833373;-0.0001615824;4484.84696654719;153.815627789708;234.124133333098;194.964538574219;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4028;4484.84696667292;12.5592415715398;4484.84696667292;6.740764E-5;4484.84696667292;2.20491339721916E-5;4484.84696667292;0.0002769204;4485.79678335227;153.018552760341;234.181949909544;194.904434204102;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4029;4485.79678334179;12.5164605832518;4485.79678334179;0.001153502;4485.79678334179;-2.99867760141572E-5;4485.79678334179;-0.0003753283;4486.74633331946;152.246186624713;234.240316569339;194.913497924805;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4030;4486.74633334042;12.4534041228321;4486.74633334042;0.000176105;4486.74633334042;1.11251508931594E-5;4486.74633334042;0.000138546;4487.69426659564;151.469408215159;234.299183335388;194.967727661133;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4031;4487.69426666899;12.4577157171396;4487.69426666899;0.0006507867;4487.69426666899;0.00011101031933947;4487.69426666899;0.001382935;NAN;NAN;234.356733220629;194.943664550781;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4032;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.413766581565;194.923797607422;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4033;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.472116676625;194.937866210938;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4034;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.530449924059;194.936187744141;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4035;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.588799872436;194.986557006836;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4036;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.646866575349;194.861572265625;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4037;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.706816660473;194.987106323242;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4038;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.765433300054;194.926712036133;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4039;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.824033238692;194.941497802734;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4040;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.882099941606;194.957473754883;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4041;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.940466601402;194.935623168945;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4042;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;234.998533304315;194.879119873047;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4043;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.056883252691;194.869247436523;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4044;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.115216646809;194.892822265625;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4045;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.175966648385;194.930877685547;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4046;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.234033351298;194.908889770508;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4047;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.292400000617;194.923034667969;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4048;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.350733248051;194.921691894531;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4049;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.408566672122;194.929473876953;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4050;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.467166610761;194.969528198242;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4051;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.525250025094;194.962951660156;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4052;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.581983282464;194.888778686523;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4053;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.640583221102;194.939239501953;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4054;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.698416645173;194.883316040039;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4055;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.75514991302;194.905960083008;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4056;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.813749987865;194.891693115234;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4057;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.871816544095;194.895248413086;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4058;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.930433330359;194.900238037109;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4059;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;235.988516598009;194.892669677734;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4060;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.046883247327;194.902450561523;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4061;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.105216641445;194.954223632813;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4062;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.163583301241;194.981964111328;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4063;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.221933249617;194.896209716797;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4064;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.280549889198;194.903503417969;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4065;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.338866582373;194.888229370117;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4066;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.396683305502;194.848739624023;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4067;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.453166583087;194.924926757813;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4068;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.510166678345;194.934417724609;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4069;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.567966543371;194.883514404297;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4070;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.624749924522;194.895782470703;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4071;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.68308331864;194.94319152832;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4072;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.741433267016;194.927108764648;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4073;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.799516681349;194.842559814453;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4074;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.855999958934;194.891067504883;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4075;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.912466671783;194.873062133789;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4076;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;236.969483331777;194.902420043945;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4077;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.027283343486;194.893981933594;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4078;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.084549983265;194.945861816406;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4079;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.143983250717;194.910736083984;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4080;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.201233336236;194.887329101562;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4081;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.258766656742;194.931793212891;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4082;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.315800017677;194.911743164062;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4083;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.37411656417;194.896347045898;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4084;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.432499924907;194.855056762695;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4085;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.490833319025;194.867782592773;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4086;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.548916576197;194.895431518555;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4087;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.607249970315;194.884048461914;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4088;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.666150002042;194.884338378906;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4089;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.723683333024;194.948822021484;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4090;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.780450002756;194.920043945313;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4091;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.838766695932;194.850463867187;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4092;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.89713334525;194.850875854492;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4093;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;237.955749984831;194.867889404297;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4094;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;238.014099943684;194.86930847168;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4095;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;238.072983263992;194.908752441406;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
;4096;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;238.131083232583;194.933670043945;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;
